ts,device_id,device_type,pkt_sec,bytes_sec,dest_count,avg_payload,protocol,patch_status,maintenance_days,is_anomaly
2025-09-02T11:05:41.337139,heart_rate_sensor_02,heart_rate_sensor,126.1,3385.71,0,824.29,unknown,unpatched,284,False
2025-09-02T11:05:41.340879,glucose_monitor_01,glucose_monitor,339.94,3723.07,9,221.45,unknown,unpatched,321,False
2025-09-02T11:05:45.185261,pacemaker_01,pacemaker,53.71,9151.82,0,1004.98,unknown,patched,74,False
2025-09-02T11:05:45.187352,insulin_pump_01,insulin_pump,320.03,6119.6,1,1013.89,unknown,patched,305,False
2025-09-02T11:05:45.190000,glucose_monitor_01,glucose_monitor,20.66,4330.77,10,731.33,unknown,patched,172,False
2025-09-02T11:05:45.188467,heart_rate_sensor_02,heart_rate_sensor,66.56,2183.58,7,408.43,unknown,patched,345,False
2025-09-02T11:05:45.187983,blood_pressure_monitor_01,blood_pressure_monitor,485.74,5042.74,3,834.1,unknown,patched,63,False
2025-09-02T11:05:47.331833,pacemaker_01,pacemaker,471.44,637.23,6,333.2,unknown,patched,124,False
2025-09-02T11:05:47.333655,blood_pressure_monitor_01,blood_pressure_monitor,331.14,8351.69,17,506.52,unknown,patched,103,False
2025-09-02T11:05:47.340003,glucose_monitor_01,glucose_monitor,4.68,5994.07,10,789.39,unknown,unpatched,81,False
2025-09-02T11:05:47.335906,insulin_pump_01,insulin_pump,275.85,8535.46,10,696.21,unknown,patched,290,False
2025-09-02T11:05:47.338797,heart_rate_sensor_02,heart_rate_sensor,350.95,7872.97,1,560.23,unknown,patched,264,False
2025-09-02T11:05:49.192113,pacemaker_01,pacemaker,120.68,1716.52,11,219.64,unknown,patched,139,False
2025-09-02T11:05:49.193903,blood_pressure_monitor_01,blood_pressure_monitor,193.63,1290.46,0,213.97,unknown,patched,55,False
2025-09-02T11:05:49.196778,heart_rate_sensor_02,heart_rate_sensor,50.78,6687.59,13,99.66,unknown,patched,136,False
2025-09-02T11:05:49.202113,glucose_monitor_01,glucose_monitor,233.35,7814.7,3,968.53,unknown,unpatched,362,False
2025-09-02T11:05:49.201444,insulin_pump_01,insulin_pump,476.69,4777.79,17,590.84,unknown,patched,98,False
2025-09-02T11:05:51.206733,insulin_pump_01,insulin_pump,120.26,1255.58,8,14.25,unknown,patched,85,False
2025-09-02T11:05:51.204651,blood_pressure_monitor_01,blood_pressure_monitor,484.27,6652.38,4,620.37,unknown,patched,352,False
2025-09-02T11:05:51.201658,pacemaker_01,pacemaker,93.92,1687.15,13,104.78,unknown,patched,183,False
2025-09-02T11:05:51.206009,heart_rate_sensor_02,heart_rate_sensor,341.81,6115.67,7,16.76,unknown,patched,348,False
2025-09-02T11:05:51.212662,glucose_monitor_01,glucose_monitor,385.88,6824.3,7,335.21,unknown,patched,20,False
2025-09-02T11:05:54.187207,pacemaker_01,pacemaker,99.09,6476.62,15,183.46,unknown,patched,309,False
2025-09-02T11:05:54.189807,blood_pressure_monitor_01,blood_pressure_monitor,277.88,2865.54,0,899.11,unknown,patched,8,False
2025-09-02T11:05:54.193872,insulin_pump_01,insulin_pump,457.26,3951.71,2,665.49,unknown,unpatched,296,False
2025-09-02T11:05:54.193085,glucose_monitor_01,glucose_monitor,70.8,1888.9,11,877.7,unknown,patched,200,False
2025-09-02T11:05:54.192153,heart_rate_sensor_02,heart_rate_sensor,135.45,3175.11,13,139.71,unknown,patched,107,False
2025-09-02T11:05:57.198736,pacemaker_01,pacemaker,305.94,1569.53,19,405.59,unknown,patched,123,False
2025-09-02T11:05:57.200943,blood_pressure_monitor_01,blood_pressure_monitor,382.99,2656.39,4,378.9,unknown,patched,313,False
2025-09-02T11:05:57.203278,glucose_monitor_01,glucose_monitor,240.09,5994.51,14,218.51,unknown,patched,99,False
2025-09-02T11:05:57.205006,heart_rate_sensor_02,heart_rate_sensor,2.18,5172.14,18,75.39,unknown,patched,132,False
2025-09-02T11:05:57.204259,insulin_pump_01,insulin_pump,288.54,7024.76,15,170.46,unknown,patched,234,False
2025-09-02T11:06:00.193679,pacemaker_01,pacemaker,379.44,9875.87,11,516.77,unknown,unpatched,258,False
2025-09-02T11:06:00.196532,insulin_pump_01,insulin_pump,33.56,4136.86,4,812.06,unknown,patched,263,False
2025-09-02T11:06:00.197541,glucose_monitor_01,glucose_monitor,119.77,1373.58,11,239.93,unknown,unpatched,234,False
2025-09-02T11:06:00.199617,blood_pressure_monitor_01,blood_pressure_monitor,2.71,2403.65,10,479.31,unknown,patched,251,False
2025-09-02T11:06:00.198840,heart_rate_sensor_02,heart_rate_sensor,340.13,5536.72,6,124.91,unknown,patched,213,False
2025-09-02T11:06:03.195773,pacemaker_01,pacemaker,383.31,266.62,6,521.65,unknown,patched,295,False
2025-09-02T11:06:03.199186,glucose_monitor_01,glucose_monitor,494.56,7234.37,2,311.74,unknown,patched,78,False
2025-09-02T11:06:03.200028,heart_rate_sensor_02,heart_rate_sensor,166.42,9904.78,15,975.11,unknown,patched,86,False
2025-09-02T11:06:03.200651,insulin_pump_01,insulin_pump,4.34,4757.81,16,713.63,unknown,unpatched,299,False
2025-09-02T11:06:03.202043,blood_pressure_monitor_01,blood_pressure_monitor,81.11,1971.17,8,1011.23,unknown,patched,319,False
2025-09-02T11:06:06.204185,pacemaker_01,pacemaker,73.94,7790.15,7,383.33,unknown,unpatched,41,False
2025-09-02T11:06:06.208399,blood_pressure_monitor_01,blood_pressure_monitor,419.75,8199.82,2,360.89,unknown,patched,134,False
2025-09-02T11:06:06.210485,insulin_pump_01,insulin_pump,479.89,9285.74,5,471.97,unknown,unpatched,335,False
2025-09-02T11:06:06.211592,heart_rate_sensor_02,heart_rate_sensor,358.6,9833.41,19,681.71,unknown,patched,226,False
2025-09-02T11:06:06.235384,glucose_monitor_01,glucose_monitor,7.36,885.61,10,322.5,unknown,patched,138,False
2025-09-02T11:06:09.192585,pacemaker_01,pacemaker,476.82,9420.93,4,157.05,unknown,patched,101,False
2025-09-02T11:06:09.196023,blood_pressure_monitor_01,blood_pressure_monitor,433.24,7445.6,16,433.75,unknown,unpatched,105,False
2025-09-02T11:06:09.198380,glucose_monitor_01,glucose_monitor,95.38,4835.88,8,102.39,unknown,patched,313,False
2025-09-02T11:06:09.199551,heart_rate_sensor_02,heart_rate_sensor,224.53,534.97,19,735.59,unknown,patched,293,False
2025-09-02T11:06:09.197175,insulin_pump_01,insulin_pump,332.46,6523.45,11,909.43,unknown,patched,315,False
2025-09-02T11:06:12.200578,blood_pressure_monitor_01,blood_pressure_monitor,252.02,3037.92,18,567.2,unknown,unpatched,206,False
2025-09-02T11:06:12.197223,pacemaker_01,pacemaker,182.82,3306.8,12,982.43,unknown,patched,182,False
2025-09-02T11:06:12.208010,insulin_pump_01,insulin_pump,75.68,7336.58,13,161.99,unknown,unpatched,56,False
2025-09-02T11:06:12.232813,glucose_monitor_01,glucose_monitor,250.08,4063.37,1,928.55,unknown,patched,60,False
2025-09-02T11:06:12.206000,heart_rate_sensor_02,heart_rate_sensor,159.31,7332.19,17,801.15,unknown,patched,310,False
2025-09-02T11:06:13.200840,pacemaker_01,pacemaker,355.54,6741.82,5,182.88,unknown,patched,145,False
2025-09-02T11:06:13.203919,blood_pressure_monitor_01,blood_pressure_monitor,259.46,1838.6,9,301.2,unknown,patched,159,False
2025-09-02T11:06:13.205807,insulin_pump_01,insulin_pump,156.52,6750.41,12,136.9,unknown,patched,253,False
2025-09-02T11:06:13.207960,glucose_monitor_01,glucose_monitor,30.24,9521.77,5,692.83,unknown,patched,223,False
2025-09-02T11:06:13.204566,heart_rate_sensor_02,heart_rate_sensor,291.05,1561.8,13,129.7,unknown,patched,347,False
2025-09-02T11:06:15.195350,pacemaker_01,pacemaker,81.84,6077.68,7,486.3,unknown,patched,272,False
2025-09-02T11:06:15.200830,insulin_pump_01,insulin_pump,23.55,8533.18,1,237.68,unknown,unpatched,271,False
2025-09-02T11:06:15.198727,heart_rate_sensor_02,heart_rate_sensor,391.75,1223.68,1,593.6,unknown,patched,5,False
2025-09-02T11:06:15.199435,blood_pressure_monitor_01,blood_pressure_monitor,414.31,8591.77,11,112.34,unknown,patched,93,False
2025-09-02T11:06:15.201494,glucose_monitor_01,glucose_monitor,45.67,3908.99,15,195.66,unknown,patched,138,False
2025-09-02T11:06:16.203420,pacemaker_01,pacemaker,425.18,807.34,7,818.79,unknown,patched,351,False
2025-09-02T11:06:16.206169,blood_pressure_monitor_01,blood_pressure_monitor,367.13,8447.63,10,883.83,unknown,patched,12,False
2025-09-02T11:06:16.209754,insulin_pump_01,insulin_pump,277.15,2185.01,4,370.17,unknown,patched,197,False
2025-09-02T11:06:16.208121,glucose_monitor_01,glucose_monitor,294.62,8999.62,11,113.62,unknown,patched,156,False
2025-09-02T11:06:16.207475,heart_rate_sensor_02,heart_rate_sensor,72.34,2761.95,11,570.36,unknown,patched,118,False
2025-09-02T11:06:17.335302,pacemaker_01,pacemaker,239.57,8300.3,11,813.96,unknown,patched,198,False
2025-09-02T11:06:17.339291,insulin_pump_01,insulin_pump,67.79,4732.0,2,640.08,unknown,patched,257,False
2025-09-02T11:06:17.338493,glucose_monitor_01,glucose_monitor,92.19,1540.27,11,572.61,unknown,patched,219,False
2025-09-02T11:06:17.341006,blood_pressure_monitor_01,blood_pressure_monitor,138.85,5940.26,17,414.57,unknown,unpatched,38,False
2025-09-02T11:06:17.337467,heart_rate_sensor_02,heart_rate_sensor,58.88,5386.06,13,802.8,unknown,patched,323,False
2025-09-02T11:06:19.197849,pacemaker_01,pacemaker,271.55,1980.85,12,661.71,unknown,patched,205,False
2025-09-02T11:06:19.199091,blood_pressure_monitor_01,blood_pressure_monitor,375.81,1663.57,9,496.55,unknown,patched,310,False
2025-09-02T11:06:19.202305,insulin_pump_01,insulin_pump,361.92,2179.23,8,40.45,unknown,unpatched,211,False
2025-09-02T11:06:19.204501,glucose_monitor_01,glucose_monitor,198.34,3066.12,7,139.54,unknown,patched,257,False
2025-09-02T11:06:19.203169,heart_rate_sensor_02,heart_rate_sensor,158.68,1601.77,2,326.31,unknown,patched,314,False
2025-09-02T11:06:20.327237,pacemaker_01,pacemaker,78.29,4498.26,19,251.85,unknown,patched,57,False
2025-09-02T11:06:20.332963,insulin_pump_01,insulin_pump,420.81,5033.96,1,872.21,unknown,patched,125,False
2025-09-02T11:06:20.330243,blood_pressure_monitor_01,blood_pressure_monitor,469.94,2132.44,1,275.18,unknown,patched,288,False
2025-09-02T11:06:20.331223,glucose_monitor_01,glucose_monitor,217.7,8261.87,15,492.63,unknown,patched,189,False
2025-09-02T11:06:20.332201,heart_rate_sensor_02,heart_rate_sensor,400.55,6052.8,4,623.5,unknown,patched,284,False
2025-09-02T11:06:22.190001,pacemaker_01,pacemaker,17.94,6435.93,3,666.72,unknown,patched,117,False
2025-09-02T11:06:22.193065,heart_rate_sensor_02,heart_rate_sensor,395.69,6397.61,16,1013.73,unknown,patched,240,False
2025-09-02T11:06:22.192065,blood_pressure_monitor_01,blood_pressure_monitor,230.12,2383.28,11,160.99,unknown,unpatched,287,False
2025-09-02T11:06:22.195513,glucose_monitor_01,glucose_monitor,116.89,1998.67,2,953.78,unknown,patched,139,False
2025-09-02T11:06:22.194147,insulin_pump_01,insulin_pump,264.69,3505.88,12,150.39,unknown,patched,133,False
2025-09-02T11:06:23.323740,pacemaker_01,pacemaker,336.84,4307.02,2,986.6,unknown,patched,341,False
2025-09-02T11:06:23.328570,insulin_pump_01,insulin_pump,476.62,1092.41,19,449.96,unknown,unpatched,66,False
2025-09-02T11:06:23.332149,glucose_monitor_01,glucose_monitor,345.29,4591.5,4,260.82,unknown,patched,190,False
2025-09-02T11:06:23.330067,heart_rate_sensor_02,heart_rate_sensor,311.52,2935.99,9,618.58,unknown,patched,262,False
2025-09-02T11:06:23.331261,blood_pressure_monitor_01,blood_pressure_monitor,231.83,6471.31,12,843.83,unknown,patched,139,False
2025-09-02T11:06:25.197995,pacemaker_01,pacemaker,5.37,7050.63,19,838.2,unknown,patched,290,False
2025-09-02T11:06:25.201357,heart_rate_sensor_02,heart_rate_sensor,477.06,3192.1,11,885.05,unknown,patched,163,False
2025-09-02T11:06:25.199696,blood_pressure_monitor_01,blood_pressure_monitor,474.72,5728.45,3,528.79,unknown,patched,196,False
2025-09-02T11:06:25.202726,glucose_monitor_01,glucose_monitor,20.15,8011.1,17,39.59,unknown,unpatched,145,False
2025-09-02T11:06:25.204150,insulin_pump_01,insulin_pump,403.07,7870.55,18,56.22,unknown,patched,206,False
2025-09-02T11:06:26.319250,pacemaker_01,pacemaker,30.07,6315.15,12,766.61,unknown,patched,11,False
2025-09-02T11:06:26.321396,blood_pressure_monitor_01,blood_pressure_monitor,122.51,5902.38,17,774.74,unknown,patched,295,False
2025-09-02T11:06:26.326167,glucose_monitor_01,glucose_monitor,282.22,8667.27,18,1021.86,unknown,unpatched,341,False
2025-09-02T11:06:26.324681,heart_rate_sensor_02,heart_rate_sensor,88.68,2876.87,13,518.63,unknown,patched,209,False
2025-09-02T11:06:26.325530,insulin_pump_01,insulin_pump,260.72,9175.26,15,409.05,unknown,patched,291,False
2025-09-02T11:06:28.199852,pacemaker_01,pacemaker,299.29,8876.83,15,128.29,unknown,patched,236,False
2025-09-02T11:06:28.201816,blood_pressure_monitor_01,blood_pressure_monitor,41.58,2630.85,3,730.41,unknown,patched,325,False
2025-09-02T11:06:28.205732,insulin_pump_01,insulin_pump,367.55,4850.53,7,614.46,unknown,patched,8,False
2025-09-02T11:06:28.204037,heart_rate_sensor_02,heart_rate_sensor,454.29,3187.01,10,716.44,unknown,patched,266,False
2025-09-02T11:06:28.204896,glucose_monitor_01,glucose_monitor,146.86,8991.16,1,180.48,unknown,patched,85,False
2025-09-02T11:06:30.187816,pacemaker_01,pacemaker,398.49,8772.42,19,519.96,unknown,unpatched,128,False
2025-09-02T11:06:30.192124,glucose_monitor_01,glucose_monitor,366.16,4438.93,0,282.57,unknown,unpatched,161,False
2025-09-02T11:06:30.191125,heart_rate_sensor_02,heart_rate_sensor,152.38,6003.36,16,158.69,unknown,unpatched,56,False
2025-09-02T11:06:30.193028,insulin_pump_01,insulin_pump,325.36,327.87,6,2.18,unknown,patched,42,False
2025-09-02T11:06:30.190479,blood_pressure_monitor_01,blood_pressure_monitor,49.99,4959.0,14,771.32,unknown,patched,51,False
2025-09-02T11:06:31.191761,pacemaker_01,pacemaker,77.45,7451.33,19,536.37,unknown,patched,342,False
2025-09-02T11:06:31.195052,heart_rate_sensor_02,heart_rate_sensor,364.44,9993.92,10,579.4,unknown,unpatched,165,False
2025-09-02T11:06:31.196579,blood_pressure_monitor_01,blood_pressure_monitor,272.67,2239.46,12,313.69,unknown,unpatched,126,False
2025-09-02T11:06:31.197386,insulin_pump_01,insulin_pump,412.77,1511.12,17,140.42,unknown,patched,200,False
2025-09-02T11:06:31.198429,glucose_monitor_01,glucose_monitor,433.81,8833.61,17,476.3,unknown,patched,312,False
2025-09-02T11:06:33.197388,pacemaker_01,pacemaker,252.92,5149.78,6,621.01,unknown,unpatched,350,False
2025-09-02T11:06:33.198959,heart_rate_sensor_02,heart_rate_sensor,117.05,6658.72,14,251.27,unknown,patched,65,False
2025-09-02T11:06:33.201018,blood_pressure_monitor_01,blood_pressure_monitor,435.7,434.97,2,677.18,unknown,patched,169,False
2025-09-02T11:06:33.202994,insulin_pump_01,insulin_pump,2.79,858.46,3,383.65,unknown,patched,334,False
2025-09-02T11:06:33.202340,glucose_monitor_01,glucose_monitor,297.14,7774.94,1,303.04,unknown,patched,92,False
2025-09-02T11:06:34.197201,pacemaker_01,pacemaker,225.89,9851.88,1,227.31,unknown,unpatched,11,False
2025-09-02T11:06:34.200680,heart_rate_sensor_02,heart_rate_sensor,281.99,9670.9,8,782.18,unknown,patched,12,False
2025-09-02T11:06:34.199218,blood_pressure_monitor_01,blood_pressure_monitor,269.29,4929.92,17,217.73,unknown,patched,247,False
2025-09-02T11:06:34.202435,glucose_monitor_01,glucose_monitor,78.58,5834.27,14,711.85,unknown,patched,319,False
2025-09-02T11:06:34.203976,insulin_pump_01,insulin_pump,114.6,5999.61,18,234.67,unknown,patched,211,False
2025-09-02T11:06:36.200236,insulin_pump_01,insulin_pump,353.06,3023.98,15,289.61,unknown,patched,296,False
2025-09-02T11:06:36.198910,pacemaker_01,pacemaker,234.47,3660.71,6,548.33,unknown,patched,139,False
2025-09-02T11:06:36.203018,glucose_monitor_01,glucose_monitor,122.26,1879.16,18,931.86,unknown,patched,141,False
2025-09-02T11:06:36.203787,heart_rate_sensor_02,heart_rate_sensor,168.29,6929.37,3,648.63,unknown,patched,356,False
2025-09-02T11:06:36.204944,blood_pressure_monitor_01,blood_pressure_monitor,222.87,76.33,4,264.25,unknown,patched,327,False
2025-09-02T11:06:39.187822,pacemaker_01,pacemaker,195.3,15.76,2,729.39,unknown,patched,150,False
2025-09-02T11:06:39.190444,blood_pressure_monitor_01,blood_pressure_monitor,323.58,1948.52,19,513.49,unknown,patched,137,False
2025-09-02T11:06:39.193347,glucose_monitor_01,glucose_monitor,71.76,6691.16,17,864.41,unknown,patched,86,False
2025-09-02T11:06:39.192546,insulin_pump_01,insulin_pump,121.66,2554.84,15,884.23,unknown,patched,187,False
2025-09-02T11:06:39.194184,heart_rate_sensor_02,heart_rate_sensor,484.33,5470.3,18,823.96,unknown,patched,326,False
2025-09-02T11:06:41.920012,blood_pressure_monitor_01,blood_pressure_monitor,423.14,2564.33,12,58.19,unknown,patched,347,False
2025-09-02T11:06:41.916690,pacemaker_01,pacemaker,410.4,1786.15,10,726.46,unknown,unpatched,354,False
2025-09-02T11:06:41.921716,heart_rate_sensor_02,heart_rate_sensor,181.61,4536.23,14,410.67,unknown,unpatched,244,False
2025-09-02T11:06:41.926797,glucose_monitor_01,glucose_monitor,465.46,8766.18,13,753.77,unknown,unpatched,345,False
2025-09-02T11:06:41.925828,insulin_pump_01,insulin_pump,444.51,6404.21,14,814.8,unknown,patched,32,False
2025-09-02T11:06:45.202064,pacemaker_01,pacemaker,319.5,676.94,12,15.24,unknown,patched,76,False
2025-09-02T11:06:45.208577,glucose_monitor_01,glucose_monitor,16.37,7146.21,17,977.68,unknown,unpatched,234,False
2025-09-02T11:06:45.205709,blood_pressure_monitor_01,blood_pressure_monitor,326.94,4241.68,13,452.62,unknown,patched,113,False
2025-09-02T11:06:45.217381,insulin_pump_01,insulin_pump,163.79,9685.46,15,648.3,unknown,patched,164,False
2025-09-02T11:06:45.219610,heart_rate_sensor_02,heart_rate_sensor,337.98,7813.62,5,790.75,unknown,patched,307,False
2025-09-02T11:06:48.195375,pacemaker_01,pacemaker,299.36,2259.41,6,725.34,unknown,patched,25,False
2025-09-02T11:06:48.200842,heart_rate_sensor_02,heart_rate_sensor,28.27,4316.65,3,866.46,unknown,patched,87,False
2025-09-02T11:06:48.199261,blood_pressure_monitor_01,blood_pressure_monitor,380.47,4926.53,17,385.66,unknown,patched,117,False
2025-09-02T11:06:48.200099,insulin_pump_01,insulin_pump,86.17,1264.96,5,918.14,unknown,patched,325,False
2025-09-02T11:06:48.201797,glucose_monitor_01,glucose_monitor,373.26,5681.97,13,347.51,unknown,unpatched,255,False
2025-09-02T11:06:51.191780,pacemaker_01,pacemaker,444.2,5563.75,9,261.14,unknown,unpatched,194,False
2025-09-02T11:06:51.195268,glucose_monitor_01,glucose_monitor,170.38,298.34,0,358.95,unknown,patched,340,False
2025-09-02T11:06:51.195976,blood_pressure_monitor_01,blood_pressure_monitor,207.62,8566.92,10,478.1,unknown,unpatched,182,False
2025-09-02T11:06:51.196784,insulin_pump_01,insulin_pump,355.09,1593.58,0,972.92,unknown,patched,93,False
2025-09-02T11:06:51.197420,heart_rate_sensor_02,heart_rate_sensor,173.62,186.36,13,29.33,unknown,patched,259,False
2025-09-02T11:06:54.199380,pacemaker_01,pacemaker,393.84,4871.34,2,501.21,unknown,patched,193,False
2025-09-02T11:06:54.205045,insulin_pump_01,insulin_pump,328.88,7228.07,9,622.82,unknown,patched,153,False
2025-09-02T11:06:54.202920,heart_rate_sensor_02,heart_rate_sensor,442.88,517.89,0,225.73,unknown,patched,53,False
2025-09-02T11:06:54.207310,blood_pressure_monitor_01,blood_pressure_monitor,37.18,1039.89,5,384.74,unknown,unpatched,85,False
2025-09-02T11:06:54.203932,glucose_monitor_01,glucose_monitor,419.68,163.2,1,915.69,unknown,patched,35,False
2025-09-02T11:06:57.189513,pacemaker_01,pacemaker,424.25,7614.28,12,901.63,unknown,patched,17,False
2025-09-02T11:06:57.196778,insulin_pump_01,insulin_pump,253.7,8226.01,16,811.84,unknown,patched,224,False
2025-09-02T11:06:57.199941,glucose_monitor_01,glucose_monitor,234.79,3519.84,17,336.45,unknown,unpatched,295,False
2025-09-02T11:06:57.202468,heart_rate_sensor_02,heart_rate_sensor,193.71,6422.18,9,220.97,unknown,patched,24,False
2025-09-02T11:06:57.197892,blood_pressure_monitor_01,blood_pressure_monitor,251.08,1254.83,10,503.76,unknown,patched,335,False
2025-09-02T11:07:00.201680,pacemaker_01,pacemaker,19.44,2787.71,16,870.69,unknown,patched,213,False
2025-09-02T11:07:00.205281,blood_pressure_monitor_01,blood_pressure_monitor,373.76,4132.16,3,92.07,unknown,unpatched,332,False
2025-09-02T11:07:00.207182,heart_rate_sensor_02,heart_rate_sensor,1.6,671.92,6,1018.54,unknown,patched,171,False
2025-09-02T11:07:00.208474,glucose_monitor_01,glucose_monitor,393.93,9009.05,19,50.93,unknown,patched,142,False
2025-09-02T11:07:00.206456,insulin_pump_01,insulin_pump,184.39,2437.71,18,212.12,unknown,patched,288,False
2025-09-02T11:07:03.188407,pacemaker_01,pacemaker,492.61,2588.74,1,245.4,unknown,patched,295,False
2025-09-02T11:07:03.191618,blood_pressure_monitor_01,blood_pressure_monitor,148.16,3903.76,0,346.33,unknown,patched,142,False
2025-09-02T11:07:03.193218,glucose_monitor_01,glucose_monitor,66.41,6376.67,4,775.45,unknown,patched,233,False
2025-09-02T11:07:03.194336,heart_rate_sensor_02,heart_rate_sensor,335.93,8037.98,17,3.9,unknown,patched,328,False
2025-09-02T11:07:03.195299,insulin_pump_01,insulin_pump,369.36,3301.65,0,749.79,unknown,unpatched,135,False
2025-09-02T11:07:06.201882,heart_rate_sensor_02,heart_rate_sensor,349.72,1528.94,10,308.08,unknown,unpatched,188,False
2025-09-02T11:07:06.200214,pacemaker_01,pacemaker,201.03,9207.16,19,320.71,unknown,patched,359,False
2025-09-02T11:07:06.203796,glucose_monitor_01,glucose_monitor,411.1,4243.99,2,232.04,unknown,patched,98,False
2025-09-02T11:07:06.208809,insulin_pump_01,insulin_pump,355.38,5943.88,2,412.12,unknown,patched,144,False
2025-09-02T11:07:06.207165,blood_pressure_monitor_01,blood_pressure_monitor,393.01,3315.92,2,159.56,unknown,unpatched,195,False
2025-09-02T11:07:09.199412,pacemaker_01,pacemaker,326.43,4308.79,2,63.44,unknown,patched,123,False
2025-09-02T11:07:09.202547,blood_pressure_monitor_01,blood_pressure_monitor,439.92,5908.33,9,749.21,unknown,patched,86,False
2025-09-02T11:07:09.204831,glucose_monitor_01,glucose_monitor,343.15,5380.47,11,53.15,unknown,patched,60,False
2025-09-02T11:07:09.206834,heart_rate_sensor_02,heart_rate_sensor,312.33,3929.69,16,82.57,unknown,patched,265,False
2025-09-02T11:07:09.203860,insulin_pump_01,insulin_pump,250.05,4628.68,18,886.14,unknown,patched,233,False
2025-09-02T11:07:12.194638,pacemaker_01,pacemaker,357.53,739.01,2,736.03,unknown,patched,293,False
2025-09-02T11:07:12.197436,blood_pressure_monitor_01,blood_pressure_monitor,90.4,2112.3,7,719.47,unknown,patched,135,False
2025-09-02T11:07:12.199893,insulin_pump_01,insulin_pump,4.78,8145.29,11,305.65,unknown,patched,224,False
2025-09-02T11:07:12.198563,heart_rate_sensor_02,heart_rate_sensor,384.32,7262.64,15,488.57,unknown,patched,230,False
2025-09-02T11:07:12.202462,glucose_monitor_01,glucose_monitor,66.59,4624.78,14,934.68,unknown,patched,141,False
2025-09-02T11:07:15.189670,pacemaker_01,pacemaker,88.33,6725.51,16,901.38,unknown,patched,335,False
2025-09-02T11:07:15.194603,insulin_pump_01,insulin_pump,497.09,1569.02,5,724.65,unknown,patched,214,False
2025-09-02T11:07:15.193645,blood_pressure_monitor_01,blood_pressure_monitor,325.63,3031.49,12,303.66,unknown,patched,63,False
2025-09-02T11:07:15.195561,heart_rate_sensor_02,heart_rate_sensor,467.82,2737.2,5,738.73,unknown,unpatched,54,False
2025-09-02T11:07:15.197631,glucose_monitor_01,glucose_monitor,314.47,2810.23,11,605.53,unknown,patched,38,False
2025-09-02T11:07:18.195864,pacemaker_01,pacemaker,279.61,3946.06,18,197.84,unknown,unpatched,89,False
2025-09-02T11:07:18.197983,heart_rate_sensor_02,heart_rate_sensor,461.48,4372.92,2,965.69,unknown,unpatched,109,False
2025-09-02T11:07:18.201439,glucose_monitor_01,glucose_monitor,382.45,8167.6,3,632.55,unknown,patched,217,False
2025-09-02T11:07:18.202711,insulin_pump_01,insulin_pump,152.89,9248.79,19,90.32,unknown,patched,9,False
2025-09-02T11:07:18.200742,blood_pressure_monitor_01,blood_pressure_monitor,135.65,1741.64,9,89.01,unknown,unpatched,16,False
2025-09-02T11:07:21.211008,pacemaker_01,pacemaker,161.92,3321.36,4,198.84,unknown,unpatched,363,False
2025-09-02T11:07:21.217022,insulin_pump_01,insulin_pump,62.7,8057.22,3,784.21,unknown,patched,17,False
2025-09-02T11:07:21.214274,blood_pressure_monitor_01,blood_pressure_monitor,407.2,2926.75,17,259.92,unknown,patched,49,False
2025-09-02T11:07:21.220047,glucose_monitor_01,glucose_monitor,412.87,707.44,19,363.88,unknown,patched,1,False
2025-09-02T11:07:21.218611,heart_rate_sensor_02,heart_rate_sensor,235.43,7360.79,18,572.77,unknown,patched,187,False
2025-09-02T11:07:24.198439,pacemaker_01,pacemaker,378.43,8658.85,3,452.9,unknown,patched,237,False
2025-09-02T11:07:24.201443,blood_pressure_monitor_01,blood_pressure_monitor,13.05,7860.48,6,899.73,unknown,patched,346,False
2025-09-02T11:07:24.290980,insulin_pump_01,insulin_pump,169.88,2227.1,4,635.46,unknown,patched,353,False
2025-09-02T11:07:24.260005,heart_rate_sensor_02,heart_rate_sensor,37.05,4932.6,1,154.52,unknown,patched,363,False
2025-09-02T11:07:24.296853,glucose_monitor_01,glucose_monitor,435.81,757.44,10,721.31,unknown,unpatched,337,False
2025-09-02T11:07:27.199980,pacemaker_01,pacemaker,472.87,5475.8,0,627.04,unknown,patched,6,False
2025-09-02T11:07:27.202967,heart_rate_sensor_02,heart_rate_sensor,452.01,9497.23,13,791.06,unknown,unpatched,117,False
2025-09-02T11:07:27.208244,insulin_pump_01,insulin_pump,262.07,4753.0,5,733.15,unknown,patched,28,False
2025-09-02T11:07:27.205428,blood_pressure_monitor_01,blood_pressure_monitor,443.15,6846.56,9,468.2,unknown,patched,119,False
2025-09-02T11:07:27.206700,glucose_monitor_01,glucose_monitor,417.37,637.51,5,251.9,unknown,patched,181,False
2025-09-02T11:07:30.197999,pacemaker_01,pacemaker,468.74,1603.85,17,980.39,unknown,patched,351,False
2025-09-02T11:07:30.265719,blood_pressure_monitor_01,blood_pressure_monitor,203.33,5040.22,4,486.7,unknown,patched,287,False
2025-09-02T11:07:30.301040,insulin_pump_01,insulin_pump,261.15,4049.88,17,268.5,unknown,patched,219,False
2025-09-02T11:07:30.298765,heart_rate_sensor_02,heart_rate_sensor,409.73,9630.52,15,776.8,unknown,patched,84,False
2025-09-02T11:07:30.308775,glucose_monitor_01,glucose_monitor,451.75,2801.42,13,331.44,unknown,patched,225,False
2025-09-02T11:07:33.202750,pacemaker_01,pacemaker,365.63,6347.66,5,349.97,unknown,patched,127,False
